experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	36	284.815
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	40	303.724
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	44	308.665
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	48	323.249
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	56	381.175
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	60	403.878
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	68	437.855
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	76	478.519
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	84	495.999
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	92	544.929
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	96	571.476
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	100	618.848
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	104	644.947
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	108	673.419
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	1	24.192
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	4	30.145
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	8	30.481
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	12	31.653
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	16	32.522
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	20	33.145
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	24	33.926
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	28	34.864
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	32	35.233
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	36	35.695
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	40	35.379
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	44	36.307
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	48	36.167
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	56	38.526
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	60	39.973
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	68	46.899
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	76	56.959
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	84	66.464
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	92	78.77
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	96	88.459
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	100	91.478
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	104	97.121
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	108	190.805
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	1	20.49
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	4	28.231
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	8	29.123
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	12	30.589
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	16	31.676
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	20	33.972
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	24	37.858
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	28	44.505
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	32	50.173
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	36	56.398
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	40	62.175
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	44	68.766
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	48	75.11
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	56	92.189
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	60	103.002
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	68	126.94
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	76	155.776
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	84	182.12
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	92	215.198
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	96	229.387
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	100	245.095
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	104	254.893
