experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	68	37.577
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	76	42.249
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	84	50.158
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	92	56.777
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	96	59.844
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	100	62.787
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	104	66.045
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	108	119.25
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	1	53.732
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	4	38.099
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	8	39.529
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	12	39.872
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	16	40.629
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	20	40.468
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	24	41.234
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	28	41.574
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	32	41.4
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	36	41.136
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	40	40.766
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	44	40.436
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	48	40.372
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	56	40.314
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	60	41.348
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	68	43.277
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	76	44.952
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	84	46.365
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	92	47.505
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	96	48.142
pub_reshuf3_lbm	bt-bbatch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Fixed Batch parsing input=32 & output=32	sensitive	pe	100	48.627
