experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	60	137.886
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	15	15.558
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	1	10.56
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	30	43.348
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	45	80.922
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	120	398.205
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	90	260.051
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	105	328.063
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	pe	75	188.913
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	75	200.407
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	90	254.793
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	45	86.833
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	30	40.226
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	120	395.744
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	105	324.276
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	1	12.998
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	15	13.439
showcase2016	hisat-tt	hisat	tinythreads fast_mutex	Original parsing	sensitive	unp	60	143.322
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	1	69.148
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	30	78.366
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	45	111.659
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	60	152.626
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	15	71.402
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	120	286.313
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	75	157.501
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	105	240.785
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	pe	90	195.598
