experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	46	28.833
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	7	14.526
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	41	27.139
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	33	22.341
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	34	23.528
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	48	30.596
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	9	14.45
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	25	18.96
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	22	16.497
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	19	15.837
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	17	15.292
results_48	bt-cleanparse-no-io	bowtie	None (stubbed I/O)	Optimized parsing	sensitive	unp	10	14.587
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	4	68.357
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	3	68.717
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	34	74.204
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	48	73.867
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	33	73.421
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	41	72.944
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	46	73.888
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	22	70.8
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	25	71.013
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	10	69.426
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	17	70.029
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	19	70.168
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	47	73.562
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	40	72.513
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	32	70.907
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	35	71.088
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	2	68.597
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	5	69.953
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	18	69.907
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	16	69.95
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	11	69.173
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	24	70.237
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	23	70.665
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	12	69.916
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	15	71.658
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	20	71.367
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	27	72.217
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	29	71.274
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	43	72.42
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	38	71.988
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	44	73.207
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	36	71.476
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	31	70.757
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	6	68.723
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	1	70.006
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	8	69.051
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	28	70.968
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	26	70.578
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	21	70.03
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	14	69.92
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	13	69.44
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	9	69.697
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	7	69.177
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	30	71.52
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	37	71.809
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	39	71.478
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	45	73.055
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	pe	42	72.529
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	23	13.293
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	24	13.268
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	11	13.32
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	16	12.933
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	2	15.68
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	18	13.131
